mode,time,x,y,theta,linear_vel,angular_vel,pos_err,ang_err,err_it,err_ct,leader_x,leader_y,hdg_to_leader
4,2.191589528,-26.257629040818212,16.07809955381791,0.47014806725597236,0.4,-0.4,0.0,-2.040944394050869,-26.257629040818212,-16.07809955381791,-0.9723650493432681,12.335083699166336,-0.14696422204225446
4,2.191589528,-26.257629040818212,16.07809955381791,0.47014806725597236,0.4,-0.4,0.0,-2.040944394050869,-26.257629040818212,-16.07809955381791,-0.9723650493432681,12.335083699166336,-0.14696422204225446
4,2.191589528,-26.257629040818212,16.07809955381791,0.47014806725597236,0.4,-0.4,0.0,-2.040944394050869,-26.257629040818212,-16.07809955381791,-0.9723650493432681,12.335083699166336,-0.14696422204225446
4,2.786953851,-26.136230647411097,16.33274047857327,0.1079922474671493,0.4,-0.4,0.0,-1.6787885742620459,-26.136230647411097,-16.33274047857327,-0.9723650493432681,12.340161839447958,-0.15735152785033923
4,2.845435275,-26.124397048669085,16.35756221191861,0.033815754257389585,0.4,-0.4,0.0,-1.6046120810522861,-26.124397048669085,-16.35756221191861,-0.9723650493432681,12.340656843471873,-0.15836761624988638
4,2.981895737,-26.107356666078612,16.39330550771467,-0.1079922474671493,0.4,-0.4,0.0,-1.4628040793277473,-26.107356666078612,-16.39330550771467,-0.9723650493432681,12.34105284637497,-0.15918093806549027
4,3.106170421,-26.107356666078612,16.39330550771467,-0.17671458676442597,0.4,-0.4,0.0,-1.3940817400304706,-26.107356666078612,-16.39330550771467,-0.9723650493432681,12.341369649329517,-0.15983188364735756
4,3.106170421,-26.107356666078612,16.39330550771467,-0.17671458676442597,0.4,-0.4,0.0,-1.3940817400304706,-26.107356666078612,-16.39330550771467,-1.0077237787757345,12.341623091219102,-0.16004338038990618
4,3.25209752,-26.032805110955646,16.536271738129138,-0.2519819107566814,0.4,-0.4,0.0,-1.3188144160382151,-26.032805110955646,-16.536271738129138,-1.0360107630754243,12.34182584425672,-0.1662505468034836
4,3.376008744,-25.985092115325216,16.627770125088748,-0.3937899124812212,0.4,-0.4,0.0,-1.1770064143136754,-25.985092115325216,-16.627770125088748,-1.0767440197635083,12.34211781002144,-0.1703885677453605
4,3.478459891,-25.96812749507535,16.660302884633243,-0.4657847441259868,0.4,-0.4,0.0,-1.1050115826689098,-25.96812749507535,-16.660302884633243,-1.0767440197635083,12.34211781002144,-0.1703885677453605
4,3.613916021,-25.954555798121742,16.686329092900912,-0.5345070834232635,0.4,-0.4,0.0,-1.036289243371633,-25.954555798121742,-16.686329092900912,-1.091226955111927,12.342221619614621,-0.1729734530116973
